vessel_type,vessel_number,course_diff_std,course_diff_mad,distance_to_shore_mad,distance_to_shore_max,distance_to_shore_median,distance_to_shore_std,speed_std,speed_median,speed_mad,time_diff_median,time_diff_mad,time_diff_std,time_duration,thermo_depth_median,thermo_depth_mad,thermo_depth_std,east_water_velocity_std,east_water_velocity_median,east_water_velocity_mad,water_surface_elevation_median,water_surface_elevation_std,water_surface_elevation_mad,oceanic_depth_std,oceanic_depth_mad,oceanic_depth_median,sog_std,sog_mad,sog_median,choloro_conc_mad,choloro_conc_std,choloro_conc_median,course_std,course_mad,ratio_in_eez,north_water_velocity_std,north_water_velocity_mad,north_water_velocity_median,sea_temperature_std,sea_temperature_mad,sea_temperature_median,distance_to_port_max,distance_to_port_mad,distance_to_port_median,distance_to_port_std,salinity_mad,salinity_std,salinity_median,distance_max,distance_std,distance_median,distance_mad
trawler,117945,90.60020652594677,35.79105892007011,9.286065555878078,93.84727015309772,31.416647897622642,13.369549581050801,2.890562192194024,3.9031647337593847,1.9905766583366544,922.0,4131.72232116607,47183.118003535616,7946531,109.3,30.40063636153986,48.96232591677189,0.297883397171411,0.03,0.24065719153305795,-0.29,0.1114579544882971,0.09734522261399292,52.62728552238247,35.16503350626757,-53.0,2.447846641442312,1.7745202397133952,3.4,0.10322910781888704,0.13379768279210816,0.1723,115.0562559776733,95.74193993533586,1.0,0.40924926831896746,0.34440779172105823,-0.05,1.1566914345600563,0.8882045813556647,12.9,100.57538512330177,14.642386855862135,57.626066512876854,18.85807548666544,0.1355164226765216,0.16503054900914638,35.0,28.74130464935853,1.3540748565691043,0.9979674465486642,0.6833292688071132
support,117967,135.93142940660013,83.55012580993916,180.18419845380174,1141.4088953038115,444.0021422901821,215.27782479362025,6.655396843571527,2.910111710462993,6.157498570544594,10.0,383.72642470590415,1442.9870063239425,7913680,73.10000000000002,32.38353614221405,45.50298507690958,0.3673267585707803,-0.05,0.2706608747893162,0.52,0.1360059420251781,0.1136664980975044,185.3917126258912,132.76028117002048,-1169.0,5.058492398553348,4.893947550562588,9.4,0.5063295276265438,4.163255210909586,0.5513,119.33614103655034,106.97507164580351,0.41229189153828544,0.20163415682502867,0.15299585120097933,0.02,2.080685761281216,1.8377540534358496,28.9,1400.8367939253894,282.4709144317779,617.9334346809295,345.41935950376694,0.4182723250345627,0.5577564714985936,34.6,106.67740941532213,3.89442302033765,0.025795341401857044,0.8942330479426482
trawler,118025,136.85924949086245,84.99824466843434,70.46907736424366,249.7511448487201,150.17992503406444,80.75469883232776,5.327949754501069,4.096407310830013,3.891761741659949,208.0,1766.136706466149,6599.2485262582995,7797519,277.6,197.70984919846933,221.60326081144788,0.20456526148782989,0.11,0.1701358231296649,-0.81,0.1456570535903286,0.11481580075952436,33.127652540126675,16.119460581974245,-16.0,3.693079512411062,3.152912158080908,3.8,1.2566160420059145,5.32776662382478,7.7770457066189635,118.68050048209734,102.19001820126236,1.0,0.1457188798864703,0.12045047366573895,0.02,1.172022045244849,0.9738194314002041,3.9,328.9875348315055,82.20443569058105,178.8452592110789,94.87042108378492,0.09459915713147796,0.11498481024180378,33.9,250.8123762399992,7.045539371239361,0.07400028519562943,2.6136580971498966
trawler,118027,101.78313035118539,49.58279978731834,14.188049917941685,57.60336507944358,15.186675628435125,16.60861726316134,5.1363791463480855,4.901339485116677,4.393355448790655,512.0,2671.395599818556,12528.46643128712,7915499,221.0,71.5989397014434,83.9834645862788,0.16239777942823866,0.2,0.1270262627787386,-0.33,0.05715441732001032,0.045740567773113125,32.202133883518705,21.498598904068583,-11.0,4.097704418522709,3.7434331532035454,4.3,0.02236849983297311,0.03267293992871464,0.26627352555701184,109.77131894052413,96.37017819575044,1.0,0.09459715434288904,0.07184308120971933,-0.03,0.4868197629431344,0.3872460061163151,8.9,62.14747585185786,6.820809936726726,38.67024276809008,9.908621049443543,0.04997904069106316,0.05301135964013178,34.300000000000004,47.639299814811174,3.22411273260836,0.5810994114327628,1.3832349764302452
trawler,118091,79.35284874565708,31.12894586618014,19.206223080827122,73.4261947164661,20.621935848363464,21.077797959525284,5.102001217382728,4.4210792971917074,4.267613870226509,952.0,16987.899174539532,87817.51663696779,7943158,104.45,23.217424766352178,33.43595257976157,0.0936139307344041,0.08,0.06856902207361255,-0.46,0.07475297421020276,0.05748713588691001,5.182399992916778,4.747898279920563,-11.0,4.344568789590046,3.8186359915994648,3.9,0.010399108321290687,0.017368194455290517,0.2178648312611013,111.851111113522,95.85357206655071,1.0,0.10780391563811537,0.08215622204315744,-0.03,0.9981214627160212,0.7081622876866165,9.5,82.4140978315779,24.760531232635703,38.86183114869708,27.051217585891074,0.1062877119961406,0.12764386765582345,34.4,737.5012638393505,37.57571968130939,1.2098074499546791,5.854817590514539
longliner,118123,143.18004369361566,89.80087013053962,297.5438908022327,1309.3609160716521,1257.4613842166286,334.7561783101355,5.120130937007241,4.786903138530686,4.201458081370034,10.0,416.1531220923631,1563.4931797273264,7940519,74.28131147540984,1.2217687175669052,6.657857276896981,0.0521824297450554,0.1097335932423652,0.00968246969441619,0.6059194282001299,0.021869764038694155,0.004067880060578052,167.50124869493325,87.06562275171831,-1154.0,3.5570677520164735,3.004585500626374,5.3,0.12560899252147156,0.2492575247402912,0.318,119.74425459009286,104.40203019935598,0.01293733045837101,0.04786496057637914,0.008286909868810305,-0.030630279402209224,0.13479798035171686,0.02525137277282281,28.924366471734896,1838.2731096602188,297.6398615452277,1357.5998150910675,345.3588128848246,0.02595022742944862,0.14957052219074427,33.36699155295646,133.9052182616148,3.1728984553762296,0.02151102841305021,0.7971431232322681
seiner,118130,124.07867684484906,76.53293637724862,4.0307840424163475,35.493191594869025,10.903401163550804,5.17878178525724,5.245257687566622,2.984690416352106,4.3792126322140925,538.0,5469.246641632652,34163.61500196255,2987083,79.4,12.757770971428574,18.722391938757905,0.3760146738875376,-0.13,0.3167215020408162,-0.14,0.0649097807257679,0.055089737142857136,60.69764741271587,45.16435591836735,-11.0,4.078189148101004,3.847959771428571,4.4,0.0035349864489795904,0.004542279424839986,0.084,107.51940587912384,95.84142509369694,1.0,0.223541872617498,0.18586799020408165,-0.06,0.6835110212106135,0.5406197551020407,14.2,82.91173103569623,12.056745385181884,27.131971290115253,14.285317549873845,0.18881044897959276,0.2370226677233786,35.1,35.131769909960056,2.037077166445253,0.33676716614968594,0.9991205509264997
trawler,118146,113.37923378602362,66.47321336128998,19.371669706937553,91.22652913125928,27.45180451026496,22.039696514857308,3.827629524013724,3.5848041075059,2.9377461192554857,949.0,3195.5158055428783,15626.119985709931,7888499,97.5,37.012103763297866,54.7821272847294,0.3254878903664553,0.22,0.26327027766365274,-0.18,0.10993744452331852,0.0877226930383491,60.60567224086989,50.811372857050706,-45.0,3.3843410312119637,2.66074524978207,3.1,0.06570393507577535,0.09750235036461603,0.1569,106.72070923353493,90.87352358020232,1.0,0.3217919107758684,0.25687126269217136,0.09,1.4732832556667776,1.1123548384018078,13.6,98.02328349466565,25.58570476849736,42.86714511809121,28.123627422744075,0.1280543283519616,0.15678674552033742,35.0,93.35733085629559,3.666115282841834,0.950081287789566,1.3301993199890887
trawler,118153,156.23294104594598,121.13012866488695,16.726342817579468,172.2523132697559,1.8505605403725545,24.769848295868677,3.9532501513072016,0.019223966442836814,3.0946207161848864,172.0,567.2590525889981,1514.3284319717536,7920451,245.95,189.57651585929523,213.74911291421856,0.2454173448357109,0.1,0.1883803978955733,-0.59,0.09757478430718176,0.0774448842085136,44.62462507548913,24.581518439650498,-3.0,3.538530127338758,2.9598486322947095,0.0,2.711888505446639,4.3687925253068665,11.722585034439573,113.68273830248758,98.48087365487038,1.0,0.1879166647873639,0.1512604432667755,-0.04,0.6112689054412048,0.4949886465807027,5.5,214.29515797563042,27.30944026663844,2.089584814246645,36.49602846820584,0.07682706684533239,0.09428296412440837,34.1,51.76091400849155,1.6246681412107398,0.0010870092859092161,0.5072501737708824
trawler,118158,114.40594786020884,63.14968389827627,19.194851981258463,79.90077615838825,24.745504725648733,24.263793570115162,4.455472307573669,3.8123347553303923,3.8056165323576985,940.0,17376.46372900181,45381.79176307417,7823024,183.0,74.10190235550004,86.95412446949797,0.15600268983917315,0.25,0.11871720116618074,-0.23,0.051937268334723466,0.04188821324448147,66.41074396185093,60.57289092507752,-125.0,3.859802787025216,3.620834652228238,3.4,0.06518897578141637,0.0900574359466041,0.2992,110.83361567725872,95.54372834771596,1.0,0.1014171909762674,0.07943675320468323,0.12,0.5127316383548244,0.4481243926141883,9.4,88.09193398171782,19.540258533119033,30.90631001291048,24.35660922648509,0.02342024156600925,0.03491157075154027,34.300000000000004,52.88396229861636,6.954579186429138,1.030138534288573,3.5364272833852417
support,118171,120.63097146077342,73.42105888431631,159.20783327151668,723.1929318524991,20.196991668036638,193.3255488396809,8.436405260915901,1.3704522021891743,6.957647042271455,537.0,2230.457041620929,7659.017580685801,7776389,322.32559155442306,128.63758766918687,184.97461342392947,0.1207057624779908,0.08748816891153986,0.07805640793520005,0.03238441936658172,0.07198428591079645,0.04646050269806227,587.4368851271707,528.2679631363901,-46.0,5.889716340858409,5.699304413545186,1.5,0.06687931060844651,0.08800722317590251,0.12830000000000005,105.34221502228917,95.18683318523495,0.7958067456700091,0.1460283304140611,0.09022026349122388,0.039006188569348385,1.0940896058974379,0.7560925003459485,12.954969057153258,1054.3728581301905,178.27128407221454,47.18143842147528,232.8285044121625,0.07377332825832647,0.11615079206540832,35.131088460138336,506.0823860739146,14.886340304561974,0.13072567151002912,3.543358397706097
trawler,118210,133.8754540286032,88.30210251893034,24.792101735556287,103.74947229969166,0.6275667678343498,29.83466717590711,3.315197447787272,0.011715810542349473,2.5595057648063486,919.0,1417.560986498484,8216.004558156812,7947815,184.2,14.674389154234412,16.926846372631946,0.15417565210311662,0.1,0.12877614801233436,-1.54,0.04045726389828352,0.03460026728883642,10.329991029487497,9.434887440411377,-1.0,2.7387764674075448,2.2767404130312894,0.0,0.4045910432491147,0.4636363084601469,0.96815,115.61180188336115,100.65733079634752,1.0,0.181141297958206,0.14597349726979075,0.06,0.2743977542999061,0.23142744289723674,0.9,124.82214207930824,25.17062566018361,15.777756183414734,29.243541355364126,0.030595507372091917,0.03911587466684771,33.9,94.74455079587305,3.0297510255792224,0.0018436450599954766,0.8345198556847058
trawler,118212,142.25267057498147,109.61729374334908,22.1188872156733,623.3818018773829,0.8865771151718773,45.439632658242594,4.1592604297839735,0.042145534616660534,3.286144677076458,428.0,1649.5583400097605,8687.171641589772,7841705,219.6,36.79561417966662,42.23964048465517,0.11999919903503313,0.17,0.0876564542204173,-0.84,0.12479281060375982,0.06206780061026582,105.00693387885931,33.714980750345035,-2.0,3.6432084652040015,3.0397710411648635,0.0,0.08749146732754583,0.12442018756650235,0.5304319735099338,104.51283089429752,90.668808880534,0.99815157116451,0.12461170086777483,0.10543703224007656,-0.02,0.9650870311349871,0.5966615671404412,5.1000000000000005,636.5400905679576,23.961269487056473,24.756641531974157,45.21709542060036,0.04540824508086143,0.080085015737642,33.9,417.937955318692,12.865753137146347,0.0031548059932014487,2.2756749087036785
trawler,118236,156.16496667134467,113.90216267382858,25.285235172294367,169.88310602670225,2.8613894073055683,31.139439708025108,3.6627075419596737,0.19256390166589527,3.1435214700524345,60.0,1262.2130433048958,13076.402369795489,7937221,172.20000000000005,75.65363938029196,125.56222012745803,0.19395780344426236,0.12,0.1626143005443714,-0.89,0.35250018049800314,0.33672543868429344,60.67862433819321,31.172836651200075,-2.0,3.3454162836718258,2.9457504582918954,0.8,1.2661794107817903,3.7271924325621493,9.385180412805395,117.42557316814532,103.92448135477687,1.0,0.1793495100887749,0.14208925315661947,0.05,2.5186532633823666,2.4134046469549864,3.6,216.1165470469872,37.248039131192286,1.533669354595794,44.72530458471217,0.08146368849669906,0.09537124486750946,34.0,90.19501873036086,2.6092339728253147,0.00495883012673901,0.7162862277703135
seiner,118260,134.5205330424808,100.7673037125769,4.29347471887823,33.23169444637427,2.826995506346272,6.0608708135234455,4.326224260514201,0.04904877591608847,3.4111614586257537,955.0,3734.9271694527665,38695.54294633149,6871662,128.3,59.616652406563,75.28986650137612,0.20042057620389414,-0.13,0.15903690927027972,-0.37,0.06396539038101115,0.05478002009447129,44.87505531494634,34.15857865712558,0.0,3.695319329737643,3.255773523488255,0.1,0.037497197248416964,0.050443684419099175,0.206,103.8658356527823,89.23810910643273,1.0,0.27453668179933777,0.2334739922077096,0.19,0.9344264772316324,0.8490952123330956,11.4,71.13520499353004,14.116536596935813,16.441702106915482,17.33281397393706,0.14557082391878556,0.1732713144116471,34.6,27.998025647239622,1.6662315175119733,0.013121524843482524,1.0773162906989324
seiner,118299,161.74736703160715,121.03150340694158,99.52096274347126,497.38790070121775,2.445146625425539,118.38719605117659,7.686111935090696,0.10467034463506444,5.4745286120298084,11.0,447.0760999265525,1591.3725482852265,7919482,28.20000000000001,19.67456782531876,21.790545970291692,0.2625186663772617,-0.05,0.2149965549874927,0.32,0.1240777051827581,0.09024609000259146,537.705509794339,492.98550824486534,2.0,5.2347604135668835,4.720016223794519,0.0,0.03878557403299361,0.056538865912663175,0.29319879171767715,116.05784810445974,101.0927401057604,0.9745895679461176,0.12940186666450618,0.08928378839403432,-0.05,3.2663375715327723,3.121964925572357,24.0,943.2744900980507,222.72132961459656,8.907652763221646,252.35236554834725,0.20866988250960025,0.3271743094488288,34.300000000000004,109.93354068894249,2.6690310757551967,0.0010898884184316617,0.4981309372598715
longliner,118434,122.89546855846449,71.42112599555675,118.77047925271543,1443.3506497064966,671.4687923314507,151.82830668036732,6.122359072234935,3.1704832627392383,4.613223424604195,7.0,349.4989852297567,1306.8118094488646,7938660,27.38891028109357,0.932612943655576,2.915443524191926,0.030030647434603968,-0.0009509312320916935,0.007910803272086856,-0.4512625358166191,0.011788597520536556,0.002496430912639324,159.70243941183753,112.40048531396091,-1148.0,3.1129227122068643,2.5768430149762773,3.6,0.06897622994679828,0.08258935642347377,0.2707,108.84153196074901,93.73812334078795,0.0,0.022049175508719262,0.0067467606821724315,0.0372833094555874,0.6005472019123239,0.125048630758405,21.523925501432668,1451.169414793737,61.38733366624381,1034.958283304731,98.8775951767968,0.0363154416182964,0.1949167923489285,35.49715257879655,99.46283411314484,2.1275969604106995,0.01147273227394258,0.5276036411642868
seiner,118454,129.89583813472396,94.08502727164176,2.5879132482784306,27.78653488759546,3.4641787607034784,3.8013425735239705,4.070541616644936,0.11378668868264845,3.472792316069718,958.0,3851.9217659505603,30222.49884824858,6496189,127.0,48.35540735866235,62.93712518918874,0.18701235784147907,0.13,0.15805228086788808,-0.4,0.12197932055291802,0.1072474968367721,5.3029612465095655,4.504307250858463,-2.0,4.298287470253324,3.520963707811368,0.3,0.06167923862849085,0.0866777193195232,0.3013468668407311,103.57530706544763,89.33130006132336,1.0,0.16458575684639326,0.12948815004445016,-0.03,0.6950230685417931,0.6018225453663506,9.9,71.31324654391712,12.291645169142814,34.0750412635376,15.473468529380419,0.09210410162989743,0.11440427590216527,34.4,28.898957479196692,2.2833357598788746,0.03341405961139026,1.3699357940718822
support,118477,129.29146309445116,82.6476173817355,188.36126296376491,1963.7542465484955,20.618778147579512,335.69727700504797,9.053044508395123,0.5894603992557185,8.758978798045035,689.0,885.304136674764,2621.6119995152358,7936865,99.3,87.22397999698765,115.08137721240313,0.2355654064656348,0.03943370165745856,0.16447301372581752,0.09,0.33120318457009024,0.26340911562802943,441.0529955706729,369.86836597624114,-237.0,7.582421673909278,7.4961388975871515,5.9,0.0500829166592557,0.07759382183028497,0.0834,109.26764062716214,98.14919148916357,0.9221890805343016,0.21442242163091527,0.1540921622336176,0.0719779005524862,4.026507111806647,3.1983400767075247,20.92139502762432,2035.1758233102435,199.6427105254266,28.751983570517712,347.26803327640647,0.7364311728025816,1.0369879298824378,35.5,194.61027080211983,8.98755127949116,0.03205485244293568,2.839341563813974
trawler,118533,156.20995145390756,111.95900247507132,12.159662145146331,80.3051430119178,2.9385180561089568,16.106454479299234,4.138382047232772,0.11107314207285096,3.499561214262261,51.0,1032.4623435286392,2580.2276585518725,7832967,214.4,151.97083126603218,180.4934417072354,0.20376233853607628,0.19,0.16887058725006335,-0.76,0.31159929271389425,0.2825939463441775,25.104807995743556,17.776812954174872,-3.0,3.692652575995953,3.2215742931122557,2.1,3.0358310350871065,4.932303034769159,11.868263909107053,117.95548205336429,104.43257817462063,1.0,0.14327846723448848,0.11303430849909953,0.03,2.2379449233115274,2.076909499647776,4.1000000000000005,122.14544315499252,22.78905888433468,6.9977987316010095,26.89119171185252,0.09439505799884597,0.12900404953234582,34.0,67.38385332282915,2.8079587390873764,0.002956981223889273,0.9788736581850456
seiner,118556,135.9086279736504,95.05178393063309,114.6532520565242,655.360446614001,8.563447005452241,147.809473206784,7.149617140220343,0.0896122927877546,6.503947500587367,541.0,1804.8394635300708,9706.01436113126,7914323,30.0,8.077355571160389,10.632854039272186,0.2429288352985728,-0.16,0.1956973118446288,-0.17,0.06109599443196286,0.04974194046722991,477.3576409183045,443.1065433312329,-11.0,6.464690199736773,6.139238834045135,0.5,0.019616627993058484,0.022017411743943654,0.08080000000000001,105.17913618503175,91.92261894577604,0.8991304347826087,0.19700226028330087,0.14803039315458658,0.06,1.4309633582389405,1.2331565035092518,22.6,668.8013243297893,123.50850903350313,8.14817868636978,163.3292742230001,0.5924258875554765,0.6817307958949818,35.80000000000001,185.6658399180748,10.055340545966066,0.007732119079058342,3.4833906792180844
trawler,118626,93.53724492005276,40.75402947042796,312.3149290355002,1063.0741019261095,627.0435512336569,344.69580255786775,4.2339729030672455,11.11939059666328,3.4025112524268293,1104.5,19003.240711669285,89878.52452549618,6758075,148.0,38.15834239021052,53.41125498420538,0.17790486165093655,0.21,0.12908686551543694,-0.55,0.2330208977412791,0.20170349796723425,418.9204249156792,357.989010989011,-750.0,2.7810007886183112,2.167404634437601,9.8,0.4306877611452415,1.3183971998293622,0.7768,103.95366717688586,97.72431925851622,0.31684981684981683,0.2113961577647364,0.16130298273155416,0.04,1.4116505233189125,1.1420440365495308,9.1,1156.66687166366,338.9690167089032,633.4424435599374,374.8330546177917,0.12932147217861273,0.15573930133238328,34.300000000000004,216.8035743854712,24.409979177649888,3.413452789474752,12.527834970405545
other,118648,126.83331752771805,71.47662338431809,22.21556705349617,141.73948486768631,64.71659311609764,29.301526319007774,3.1099154788223333,4.437712138721066,2.481855541934832,163.0,3559.2937729710457,38783.202076690446,7779666,162.19483113641965,53.93367364574608,69.60106944580771,0.1843456147880321,0.07934753309303684,0.14451146115045227,-0.4226473895232902,0.10638021981870552,0.08450190296084949,301.9555511494716,231.16248489266331,-904.0,2.1014795680766176,1.8286838473884084,4.6,0.01092519699323684,0.011303938848287823,0.0455,112.66420686600736,100.59955612147562,1.0,0.16214997836497136,0.1263050442500541,0.013532486267107052,1.1475683793739824,0.9107582382395623,11.970612971366135,151.02711841268504,24.260743866771364,72.54234430419349,31.880115042978005,0.14702609541510775,0.19088354944585223,34.54878393795821,62.964552881305494,2.31195614572076,0.10553866527528573,0.8893072639873313
seiner,118654,139.5846064231387,89.45513103162256,147.3620174868951,696.2167230406856,315.01843141673214,177.36611047419086,5.646699695051034,1.2008130086535411,5.241172715936963,19.0,606.2551273096498,1951.8894483920951,7914022,110.2,28.505203255935555,33.5575823540365,0.5244051660325911,0.09,0.4759194078191137,0.6,0.10802504872237978,0.08901539672558274,418.4361058852923,319.9755700197439,-1182.0,4.762235353019035,4.599737655573136,2.45,0.0384038364666156,0.08511798349299432,0.2457770628311885,114.33909484142984,102.19111241590191,0.5880042462845011,0.193665888496462,0.1426619944013956,0.04,0.5491721263645286,0.4034269871214081,30.20000000000001,883.616093515461,207.4352688122572,489.60176182636434,239.56418931374526,0.19471355159776627,0.25073438655119656,34.5,106.16077335917255,3.4537902281882995,0.012610063308607969,0.9147203509845406
seiner,118680,153.22042507199734,124.43050714519144,8.625896995575884,57.14254629372999,1.1164028476103267,13.07919701263226,2.467554438404015,0.01006771893315278,1.5710485515293928,940.0,1439.1531968813822,9755.378532098595,7946052,134.20000000000002,15.582443314798525,20.553121294461416,0.17028819759411862,0.27,0.1468927334118454,-1.99,0.031964888475966166,0.025933027235729957,5.210452129499,2.9862542299607937,-4.0,2.4996297240778143,1.6650129843025598,0.0,0.6181941605579822,0.7605187698700882,1.3076,109.25880681771912,94.20511114456713,1.0,0.16139994000904176,0.1336867190411592,0.07,0.1284056344445712,0.07420244927773863,-1.8,61.75127402806968,9.699338291533657,1.2193880363746092,13.92397936712069,0.06140603151414085,0.0789568216663445,34.1,41.412455501657526,1.3658460269727413,0.0020805631604458173,0.5154250266948421
trawler,118683,59.84233398755425,27.268295441968533,2.9984330048768286,15.953197585763853,7.893256910489433,3.742452431742813,8.03829073569716,8.86817823128221,2.157277024430738,908.0,951.7936038699272,2409.4153697616603,69088,142.8,9.215533458747656,13.8685690556118,0.09191526152139508,0.18,0.07775329212577264,-1.87,0.05333930977443492,0.047519484009674776,6.7982640021275245,4.800859983875301,-9.0,0.4542994366517266,0.30717549045955395,7.9,0.3904029143897997,0.4609077920725682,1.9449203703703704,68.41383959365372,38.763070746897796,1.0,0.054483165294854606,0.04205858640150496,-0.16,0.0,0.0,-1.8,45.12750937124214,7.12289013809133,24.23300485616861,9.069860391232178,0.012254770223048614,0.02495898274513476,33.9,36.079274756997364,5.8212340079409275,2.1915620530951845,2.2938908520225008
trawler,118706,160.86142722999398,130.56662459324804,12.115662367522454,140.7926652416526,2.1086081125398715,18.923626172538512,5.570962669544656,0.036328086157200234,3.392381509639976,188.0,510.0001516936448,1199.7640113925365,6197772,169.70000000000005,192.49853577025195,217.69313377421292,0.27073157688855226,0.03,0.223494156340484,-0.64,0.13014433395151712,0.1069798018120482,33.86872343481668,21.32915112557696,-2.0,3.4393061640649534,2.713725689326669,0.0,1.0102297337375474,3.2660158599784688,8.832952380952381,113.82743533350289,100.23718944249292,1.0,0.17350885677800185,0.14987512669866918,-0.05,0.6834679650791246,0.5627063045302739,5.7,157.89302212856433,21.707789932544603,1.742147374677519,29.019409472700858,0.08557020914518311,0.10159709702530346,34.1,61.999248666273616,1.7647506881137889,0.002383571805099138,0.4796554462955958
seiner,118718,140.63411398104935,109.69069645865395,3.0700171429913263,24.72316366103137,2.1122067128083497,4.44277718330216,3.388557359947604,0.027381021468347387,2.550295287153474,958.0,1690.8895409230217,19225.99930796213,6892326,126.75,90.09078315895657,109.39226588006544,0.24391790067151994,-0.08,0.20522735531277936,-0.34,0.0738938915432502,0.06018081250924859,40.580488301514414,34.70030042020302,0.0,3.4767702341150195,2.5561934361192264,0.1,0.02721762449801771,0.04194373391118532,0.2012,102.74757944899828,87.86636516755405,1.0,0.3474975559525845,0.2742728754092361,0.1,0.949052931960583,0.8746926114375662,10.3,58.27910181622232,11.740077174100994,12.329267938520944,14.296811842871683,0.10979052308956903,0.14947461967179226,34.6,25.54563248312018,1.4539576357814912,0.00781554544575456,0.8380014016502584
longliner,118751,64.12796044034228,24.81453653351395,8.855010922936259,87.15770108841745,52.923433482368644,11.76378109076451,3.523194516560689,4.784730526138798,2.9926905579717653,939.0,2539.7818392882073,20574.689765164752,7259064,211.2,86.64275918211409,105.86368304939865,0.15587479758287429,0.16,0.12295267693799733,-0.29,0.12987482530087224,0.11216633579953028,8.264858615336328,6.449353915179478,-38.0,3.956566083116955,2.9313629423909133,4.7,0.07278837746875062,0.08804120642757625,0.1999,101.80594228823324,93.73812992377329,1.0,0.17322664597020326,0.13659952831228372,-0.09,0.7452840545859409,0.6434903911383446,11.0,104.47535564309315,9.763790785924561,61.38237106407307,12.527022867606552,0.12235567604899188,0.1479003328040607,34.6,53.738149001513825,2.3223413017213312,1.2861605587148224,1.0034939881920364
seiner,118771,147.5912997010006,119.85663854500211,1.7737526310209628,89.47210517217769,2.082925026316827,2.8998499223605787,2.5899448157420504,0.008091928607362287,1.6452724194838535,952.0,700.0577040559839,16207.247624283682,6866430,260.0,159.07270033597726,180.66256355572915,0.3296162285543791,-0.09,0.2692129778315737,-0.24,0.09973298196000016,0.08399379315142405,5.729471027166289,3.570353312437365,0.0,2.429735320096899,1.5939926320188085,0.0,0.05539769883873511,0.0629978104905786,0.2004,102.92703462311344,87.06864538209028,1.0,0.2992565527571801,0.25850168596234857,0.01,0.6053463123543251,0.5233058318355166,10.5,119.39541738208038,4.981037363686675,11.047771020078445,6.736110181310978,0.09484400774368433,0.11087460810154104,34.6,5.002822648133676,0.6940312705858267,0.002177565073481838,0.43869876848527
support,118774,148.19929024783497,113.16644770408584,46.68505098801346,376.7683407462815,2.113572243579427,69.484933680796,8.280629429609268,0.04565150400390645,6.629669647875905,580.0,607.0792856862273,1904.2518478026368,7910151,174.3,180.94637721449936,222.84701559439603,0.206522202877043,0.26,0.16651122871552565,-0.32,0.2769690435753493,0.2585842780456247,395.4124524363023,281.25991634927766,-2.0,6.656036104452367,6.007312470175111,0.1,0.8165540654007458,2.450136233354919,1.0660102541159628,108.13603787999477,96.02954452315224,0.9996011566457274,0.1793370490998661,0.1414556684899434,-0.05,3.883450879973956,3.7015785462725552,7.300000000000002,672.9082425766841,76.50678815033257,2.6184867169911965,110.71481574042278,0.500226325244475,0.5281042771390199,34.300000000000004,176.7033075045322,5.303813733607531,0.009254630563544957,1.3780122179699643
trawler,118779,152.62737196872794,125.66135095319339,7.449467637096231,271.04021157805704,1.4227016483615214,24.987952657292585,4.088697243894859,0.044701022043207285,2.4608222180034645,232.0,923.952581657149,11591.6757046411,7532840,172.0,3.485343271525485,7.675853873790046,0.11832187638774022,0.22,0.10193124242404156,-1.65,0.07593092391618532,0.062175454167915235,1.8674770199019837,1.2660482975019498,-1.0,3.469495556314833,2.205050422050809,0.0,0.1724324357049432,0.23450605208623415,0.931267310252996,106.78826014278664,90.77387332675812,1.0,0.12668264313166935,0.10065680034544568,-0.07,0.352046966019323,0.2505413269320906,0.0,273.86594166056386,11.394144917930035,0.4058300192704189,27.895560896105145,0.0788055050346303,0.08739698463259511,34.0,226.90744625438458,5.416425758041567,0.0023886023536171,0.6070569458454917
other,118796,120.83899554509041,74.97136555697865,20.29987520345316,80.77486705960399,25.60340500631288,23.27318298522703,3.93427300168962,1.164758771356932,3.3664254008424086,921.0,7207.431236499228,52862.883452452996,4224443,162.19483113641965,53.93367364574608,69.60106944580771,0.1843456147880321,0.07934753309303684,0.14451146115045227,-0.4226473895232902,0.10638021981870552,0.08450190296084949,193.35736809531122,174.5687427925777,-246.0,3.5845450519691724,3.214487452775609,1.2,0.04708144640774183,0.054499081836778436,0.1845106329113924,106.81302010264065,91.25398931890163,1.0,0.16214997836497136,0.1263050442500541,0.013532486267107052,1.1475683793739824,0.9107582382395623,11.970612971366135,166.83222300565362,40.23787085330368,66.84552963198935,45.658918563241684,0.14702609541510775,0.19088354944585223,34.54878393795821,79.07182151289831,7.159950307715341,0.11906543383550405,2.8345368471165724
trawler,118833,122.36691328236992,73.61002391811428,19.495913340821236,104.2636139117576,5.2598520694103446,26.38139673931218,3.487251690003065,2.9695427962597187,2.9955432532424533,571.0,5990.262235754676,21932.312268244837,7878723,178.55,12.732446601497214,14.838919295246331,0.15235303318732182,0.22,0.130399418511481,-1.52,0.045353805925615186,0.034908953549598214,9.463623067635424,8.402672557862687,-9.0,3.062282764056385,2.706876674068817,2.7,0.3608456784074096,0.43340656615383577,0.8788,111.609867892308,95.8915186924577,1.0,0.15882950422898395,0.11462297566447655,0.09,0.2969153826984199,0.2534599482612578,0.8,113.32600401889299,18.806039942908374,24.188996708664174,25.434991277701503,0.0344910143998532,0.04153764869215831,33.9,66.19733695100861,4.442670839666712,0.29717523617851505,1.2392469154321597
